advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
JUNOS Studierende	JUNOS Studierende	231166380411824	Facebook	f	female	52	1	762127	200760	2999	124
Partido Socialista Europeo	Partido Socialista Europeo	442423976113917	Facebook	f	female	17	1	760709	313532	2318	338
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	f	female	7	1	753055	320100	1451	263
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	f	female	199	1	750710	182235	11081	442
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	f	female	14	1	745405	289554	1233	159
Werner Kogler	Die Grünen	133612666671985	Facebook	f	female	6	1	740417	340952	4374	1161
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	f	female	9	1	738183	334631	8662	1855
Lara Comi	Lara Comi	155619044465389	Facebook	f	female	21	1	736130	305451	4013	795
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	f	female	28	1	735823	277801	3180	498
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	f	female	5	1	733255	366629	5187	1148
Elio Di Rupo	Parti Socialiste (PS)	16301530829	Facebook	f	female	16	1	731971	266188	7953	1592
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	f	female	30	1	726639	254058	5308	1126
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	f	female	236	1	724916	180023	19988	436
PROGRESĪVIE	PROGRESĪVIE	184096511636333	Facebook	f	female	72	1	721677	201231	6267	100
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	f	female	19	1	721478	332341	3013	686
Zelení - Strana zelených	Zelení - Strana zelených	39371299263	Facebook	f	female	17	1	721353	262169	2578	905
FPÖ	FPÖ	169051073236170	Facebook	f	female	13	1	719602	322642	7846	2057
Morten Klessen	Socialdemokratiet i Nordjylland	1039840406189567	Facebook	f	female	28	1	716129	309467	4026	1109
Centerpartiets Ungdomsförbund	Centerpartiets Ungdomsförbund	110793008936879	Facebook	f	female	9	1	715476	312504	7111	1699
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	f	female	15	1	715018	294429	2391	764
Renate Holzeisen	Team Köllensperger	840785932926956	Facebook	f	female	32	1	704695	218229	2240	173
Zaragoza en Común	Zaragoza en Común	1404651893174804	Facebook	f	female	57	1	701256	192275	6328	988
USR Dolj	Uniunea Salvați România	109556372802910	Facebook	f	female	25	1	696434	233474	2943	726
Раймонд Кальюлайд	Raimond Kaljulaid	1535510530084119	Facebook	f	female	31	1	693990	198992	4923	895
Elisabetta Gualmini	Elisabetta Gualmini	822028764839310	Facebook	f	female	14	1	692766	286844	3567	954
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	f	female	76	1	689702	250468	7315	549
Martin Lancz - kandidát na europoslanca 2019	 Švec František	2671787962847811	Facebook	f	female	103	1	688495	148424	8199	608
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	f	female	38	1	682021	215775	5750	1364
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	f	female	16	1	675400	306375	3562	802
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	f	female	4	1	672341	289501	1229	556
Calin Popescu Tariceanu	EvolveDreamSoft	227922987222524	Facebook	f	female	2	1	669172	334586	1335	668
Norbert Hofer	FPÖ	1650580648552563	Facebook	f	female	9	1	668952	264007	6548	1789
Izquierda Unida de Castilla y León	Izquierda Unida de Castilla y León	315922371074	Facebook	f	female	18	1	667629	199873	4061	882
European Youth Forum	European Youth Forum	80161254850	Facebook	f	female	2	1	664841	309484	4470	894
Greenpeace Romania	Greenpeace Romania	291132089193	Facebook	f	female	26	1	664210	204379	1201	203
CDH BW	cdH Brabant wallon	156559267857740	Facebook	f	female	26	1	656733	171667	6824	1470
Robert Hajšel	Krcmarikova Katarina	822009714820627	Facebook	f	female	18	1	655906	255243	4223	844
Guy D'haeseleer	Vlaams Belang	1070595116362186	Facebook	f	female	2	1	655679	310017	6555	2743
Delhaize	Delhaize	30102123042	Facebook	f	female	11	1	652851	240830	4727	828
Amnesty International - Italia	Amnesty International - Italia	39993728498	Facebook	f	female	9	1	652292	263668	1011	124
ChristenUnie	ChristenUnie	211661062254003	Facebook	f	female	21	1	651378	322103	4211	701
informo.bg	informo.bg	262524054082832	Facebook	f	female	5	1	649879	299583	474	51
Joan Ribó	Compromís	136302299749630	Facebook	f	female	29	1	649446	231352	3694	506
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	f	female	37	1	646494	259377	3585	631
Jaroslav Suchý	Lambert Vojtech	778460319203526	Facebook	f	female	41	1	645555	279533	3137	838
London Green Party	London Green Party	175350485880358	Facebook	f	female	32	1	642394	224318	5214	956
Federica Picchi	Federica Picchi	362494797700891	Facebook	f	female	31	1	640433	197467	3639	614
Delara Burkhardt	SPD Schleswig-Holstein	260587924600836	Facebook	f	female	25	1	638111	235108	2833	560
Fianna Fáil	Fianna Fáil	222629035132	Facebook	f	female	23	1	637275	271083	2401	364
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	f	female	11	1	635739	307685	2515	492
Claudia Gamon	NEOS	447992848717452	Facebook	f	female	38	1	635343	226823	4573	1077
Agence française pour la biodiversité	Agence française pour la biodiversité	500437833654583	Facebook	f	female	1	1	634881	317441	3173	634
Deine Würde - Eine Initiative zum 70. Jubiläum des Grundgesetzes	Deine Würde - Eine Initiative zum 70. Jubiläum des Grundgesetzes	316160725982888	Facebook	f	female	1	1	634734	317367	3173	634
Sosialidemokraatit SDP	Sosialidemokraatit SDP	108945982480217	Facebook	f	female	22	1	633307	167411	4614	1046
Malcolm Byrne	Malcolm Byrne Page	34812247970	Facebook	f	female	28	1	629738	158092	6008	1080
Schmuck Erzsébet	LMP - Lehet Más a Politika	1461534750733248	Facebook	f	female	5	1	626721	257868	640	318
Claudiu Manda	Partidul Social Democrat	199635566715473	Facebook	f	female	4	1	626176	256229	1168	264
Γραφείο Τύπου και Πληροφοριών - Press and Information Office	PIO Cyprus	620027974738907	Facebook	f	female	5	1	624649	267456	1570	578
Jesse Klaver	GroenLinks	687496011309020	Facebook	f	female	3	1	620121	252362	5983	1197
Pavel Poc	Poc Pavel	202974613060409	Facebook	f	female	16	1	617227	220337	1523	308
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	f	female	30	1	616326	249264	3274	412
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	f	female	26	1	612431	206398	4663	979
Partij voor de Dieren	Partij voor de Dieren	102287806490622	Facebook	f	female	16	1	610948	250889	4675	1537
Young Liberals	the Liberal Democrats	22610176568	Facebook	f	female	43	1	608955	172999	8744	1272
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	f	female	11	1	603790	246439	1364	235
Matilde Montaudo, cittadina a 5 stelle	Matilde Ada Montaudo	492569564129501	Facebook	f	female	26	1	602712	264459	2347	447
Alberto Cirio	RedAbissi	1391061901114543	Facebook	f	female	48	1	597322	171519	4131	602
Alexis Tsipras	ΣΥ.ΡΙΖ.Α.	12224403053	Facebook	f	female	11	1	597170	246566	2114	510
Declic	Declic	686190454826244	Facebook	f	female	3	1	596938	248392	676	167
Nicola Magi	Nicola Magi	329290881102446	Facebook	f	female	5	1	595787	276663	621	96
Volkspartei Niederösterreich	Volkspartei Niederösterreich	185269004912086	Facebook	f	female	59	1	595378	209753	7644	1333
Αθήνα Ψηλά	Αθήνα Ψηλά	981725628696226	Facebook	f	female	4	1	593842	251752	1257	522
USR Sibiu	Uniunea Salvați România	1028428697211383	Facebook	f	female	26	1	593033	156937	1201	309
Slobodna Dalmacija	Slobodna Dalmacija	100267330025110	Facebook	f	female	25	1	592453	188938	1111	0
Scottish Labour Party	Scottish Labour Party	310039442421596	Facebook	f	female	24	1	590762	168958	7084	2043
Nicola Danti	Nicola Danti	241424056063716	Facebook	f	female	37	1	586968	179519	3559	541
Gyöngyösi Márton	Jobbik Magyarországért Mozgalom	781030738624077	Facebook	f	female	31	1	585270	239176	1402	619
Sabine de Bethune	Sabine de Bethune	254157758598438	Facebook	f	female	13	1	584979	247297	2635	496
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	f	female	37	1	584420	157593	3088	299
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	f	female	8	1	583809	237276	2807	1217
Greenpeace Deutschland	Greenpeace Deutschland	22541752487	Facebook	f	female	29	1	583062	162874	4969	771
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	f	female	19	1	579809	217381	7018	1689
Frédéric Daerden	Frédéric Charles R Daerden	341897923206486	Facebook	f	female	24	1	578268	120607	6243	1227
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	f	female	25	1	577055	189181	2414	770
Paola Testori	Paola Testori	658895384568072	Facebook	f	female	54	1	576139	149384	4891	654
Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	f	female	10	1	574517	240504	5079	1301
USR Brașov	Uniunea Salvați România	1723480164579572	Facebook	f	female	10	1	572421	231665	1762	489
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	f	female	37	1	571788	134229	1289	218
Nagy József	Nagy József	128401833854581	Facebook	f	female	20	1	568514	198952	2356	214
Έλενα Κουντουρά	Elena Kountoura	268593946525928	Facebook	f	female	14	1	567717	225666	972	100
Margrete Auken	SF	36730930417	Facebook	f	female	27	1	561164	123234	6331	1423
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	f	female	21	1	559666	217725	2616	416
School Cuts	National Education Union	871798409656672	Facebook	f	female	32	1	554763	122896	2862	94
Viktoras Uspaskich	Darbo partija	160851767470	Facebook	f	female	14	1	554216	215898	3104	734
MENSCHLICHE WELT	Menschliche Welt	245758938922923	Facebook	f	female	24	1	553913	208818	6373	1560
Alexander Van der Bellen	Österreichische Präsidentschaftskanzlei	138508202860897	Facebook	f	female	1	1	550713	275357	2753	550
BÜNDNIS 90/DIE GRÜNEN Schleswig-Holstein	BÜNDNIS 90/DIE GRÜNEN Schleswig-Holstein	1608463192727453	Facebook	f	female	22	1	550233	155253	4475	825
România în primul rând	Future Innovation	770704223323599	Facebook	f	female	2	1	547597	273799	575	115
Amnesty International Polska	Amnesty International Polska	57544755889	Facebook	f	female	9	1	542636	206655	2635	844
Mai Mercado	Mai Mercado	397094903687472	Facebook	f	female	18	1	541021	166936	7213	1525
Social Democrats	Social Democrats	1012851375393300	Facebook	f	female	37	1	540526	137504	2241	0
Uniarea	Uniarea	413110028708018	Facebook	f	female	8	1	540458	228385	534	0
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	f	female	13	1	537833	232643	1306	274
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	f	female	103	1	537614	145292	4857	304
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	f	female	1	1	534391	267196	1122	561
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	f	female	21	1	532626	175651	2505	619
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	f	female	18	1	529701	219676	14116	3583
Włodzimierz Cimoszewicz. Europa i Konstytucja.	KKW Koalicja Europejska PO PSL SLD .N Zieloni	1945383395767575	Facebook	f	female	8	1	528160	190606	2101	1003
Podemos Región de Murcia	Podemos Región de Murcia	1405445633036784	Facebook	f	female	37	1	527498	180993	3328	313
Pepu_Alcalde	PSOE	390273414865554	Facebook	f	female	7	1	521540	252178	2483	830
38 Degrees	38 Degrees	200006375787	Facebook	f	female	53	1	521092	163292	4132	131
Herbert Kickl	FPÖ	1977684662509834	Facebook	f	female	5	1	520231	221353	4089	947
Ivan ŠTEFANEC	KDH	324560137683033	Facebook	f	female	6	1	520132	211816	3852	1100
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	f	female	11	1	519879	205144	1305	495
USR Cluj	Partidul Uniunea Salvati România	287761518247055	Facebook	f	female	18	1	519229	194433	998	314
Romania #nuepsd	Future Innovation	293215748279337	Facebook	f	female	1	1	518916	259458	545	109
Linea Søgaard-Lidell	Søgaard-Lidell Linea	1002755833225691	Facebook	f	female	23	1	518536	188085	7802	1597
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	f	female	44	1	515302	202315	2046	407
Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	f	female	37	1	515230	120538	2892	282
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	f	female	21	1	513566	168314	2430	512
Equipo Gabilondo	PSOE	2510416598973466	Facebook	f	female	6	1	512748	197193	1365	415
Daniele Viotti	Daniele Viotti	138574576313444	Facebook	f	female	16	1	511579	185291	1507	181
Pia Olsen Dyhr	SF	49348971479	Facebook	f	female	34	1	510387	113195	5638	1623
David Casa	David Casa	193035580892638	Facebook	f	female	22	1	508572	193293	2574	373
IU Aragón	IU Aragón	178663732095	Facebook	f	female	65	1	508347	152171	4882	552
Cristian Ghinea	Uniunea Salvați România	269505079808785	Facebook	f	female	12	1	508231	203908	421	74
Landeszentrale für politische Bildung Thüringen	Landeszentrale für politische Bildung Thüringen	215460201802938	Facebook	f	female	32	1	507501	131266	6394	1202
GRDF	GRDF	314443337102	Facebook	f	female	1	1	507338	253669	2536	507
Costanza Hermanin	Costanza Hermanin 	1424214351021211	Facebook	f	female	6	1	506970	205173	645	82
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	f	female	15	1	506883	217164	1411	135
USR Argeș	Uniunea Salvati Romania	987000488084806	Facebook	f	female	22	1	506337	147941	719	123
Michal Šipoš - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	156395481064391	Facebook	f	female	8	1	504811	198833	3807	895
Skuola.net	Skuola.net	126578555602	Facebook	f	female	11	1	502678	194045	1100	118
Радан Кънев	Радан Кънев	1461853244069926	Facebook	f	female	28	1	501610	197362	1552	125
Theo Francken	Nieuw-Vlaamse Alliantie	483497581789280	Facebook	f	female	3	1	501330	205522	4721	2214
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	f	female	14	1	500870	223030	2466	415
DGB Bundesvorstand	Deutscher Gewerkschaftsbund (DGB)	147245511963527	Facebook	f	female	1	1	499999	200000	4999	1000
USR Sector 5	Uniunea Salvați România	1460571894265803	Facebook	f	female	10	1	498664	195766	919	249
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	f	female	16	1	498091	162532	2340	369
Frances Fitzgerald	Fine Gael	302584593224671	Facebook	f	female	2	1	497763	199105	4976	995
Unite the union	Unite the union	175584152579855	Facebook	f	female	6	1	497656	242104	3005	1273
Maciej Józefowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	157504851851399	Facebook	f	female	28	1	496747	165848	1572	530
Mark Durkan	Fine Gael	2002340613394109	Facebook	f	female	12	1	496254	235794	4246	1887
Krajská organizácia SMER - SD Nitra	SMER - SD	1797841726985468	Facebook	f	female	45	1	495910	118703	4599	534
Koen Van den Heuvel	Koen Van den Heuvel	1953990651532264	Facebook	f	female	79	1	494560	170360	5471	482
Kárpát-medencei Magyar Összefogás	Kárpát-medencei Magyar Összefogás	221361328752151	Facebook	f	female	41	1	494117	140095	1103	163
South West Green Party	The Green Party of England and Wales	244490049076873	Facebook	f	female	29	1	491896	154984	5878	1345
CD&V Limburg	CD&V Limburg	495564387205601	Facebook	f	female	31	1	489394	149239	5128	1137
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	f	female	29	1	489184	149304	2453	206
Senatsverwaltung für Kultur und Europa		247450562347746	Facebook	f	female	3	1	488403	213176	1064	399
Cosette Chichirău	Uniunea Salvați România - USR	329619180721358	Facebook	f	female	5	1	487933	218726	1900	421
Les Wallons ne sont pas des parasites.Les Belges d'abord.		159664670746380	Facebook	f	female	1	1	487274	243637	2435	487
Ali Aminali	Det Konservative Folkeparti	1452133531486822	Facebook	f	female	12	1	486935	176547	9238	2443
Νάσος Ηλιόπουλος	Athanasios Iliopoulos	1535215766758773	Facebook	f	female	12	1	486495	209982	3420	667
Orlando Amodeo per Europa Verde	Orlando Amodeo	397286324156859	Facebook	f	female	11	1	486475	195436	2477	475
CDA Zuid-Holland	CDA Zuid-Holland	1523833891223465	Facebook	f	female	50	1	485618	189589	3336	166
Kaksin - Tvåsamhet	Kaksin - Tvåsamhet	2110443792388818	Facebook	f	female	24	1	485561	182251	6139	1248
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	f	female	17	1	484537	154654	3323	604
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	f	female	19	1	481805	193229	1480	191
Operation Smile Sverige	Operation Smile Sverige	161213770567846	Facebook	f	female	103	1	481479	90546	4528	835
Carmela Rescigno	Carmela Rescigno	434358993998139	Facebook	f	female	15	1	480823	206851	1731	299
Miriam Kuzárová, kandidátka do Európskeho parlamentu	KDH	137416183351336	Facebook	f	female	26	1	480483	150668	3255	417
Andrea Cozzolino	Andrea Cozzolino	1449151341981719	Facebook	f	female	18	1	478693	172048	2127	359
USR Maramureș	USR Maramureș	1750327845246533	Facebook	f	female	10	1	478219	191505	1537	404
Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	f	female	41	1	476574	115491	5747	977
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	f	female	42	1	476332	123686	6971	2396
VoteEuropa Italia	Ayoub Lahouioui	259302014838779	Facebook	f	female	8	1	475274	231064	1310	244
Raffaella Bonsangue	Giuseppe Mangano, mandatario elettorale Avv. Raffaella Bonsangue	963373667373045	Facebook	f	female	13	1	474354	192830	3092	569
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	f	female	15	1	474267	132960	874	0
Οι Έλληνες	In Progress	2273336566260671	Facebook	f	female	7	1	473816	195645	2185	656
Zetland	Zetland	341299649231023	Facebook	f	female	66	1	473552	148611	1946	583
Joseph Muscat	Partit Laburista	63887949740	Facebook	f	female	8	1	473295	203329	6553	1463
