advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Paolo Narcisi - Elezioni Europee 2019	Paolo Narcisi	267745780834375	Facebook	m	male	2	1	1460	0	144	0
Jens-Henrik Kirk	Kirk Jens-Henrik	683682235062292	Facebook	m	male	2	1	1460	0	19	0
Aleksander Jevšek	Socialni demokrati (SD)	1459898434295068	Facebook	m	male	2	1	1454	0	144	0
Leila Kechoud - Candidata al Parlamento europeo - 26 maggio 2019	Leila Kechoud	2247400732195775	Facebook	m	male	2	1	1449	0	143	0
Cesena2024	Cesena2024	593948501059981	Facebook	m	male	1	1	1436	287	28	0
PODEM Llucmajor	Eduardo Eugenio Zúñiga Solari	1414978035452905	Facebook	m	male	3	1	1429	0	141	0
Podemos Móstoles	Podemos	215650701965432	Facebook	m	male	3	1	1414	0	140	0
Anne Honoré Østergaard	Ostergaard Anne Honore	1719764131664489	Facebook	m	male	2	1	1414	0	18	0
Dr. Horst Baier	Dr. Horst Baier	220262751399177	Facebook	m	male	2	1	1409	0	139	0
Kristdemokraterna på Gotland	Kristdemokraterna på Gotland	1375539726041747	Facebook	m	male	2	1	1403	0	12	0
Roland Heintze	CDU Landesverband Hamburg	751240091655625	Facebook	m	male	2	1	1402	0	139	0
Matteo Franconi #corricon	Matteo Franconi 	396778714394242	Facebook	m	male	3	1	1389	0	137	0
Kresťanská únia	Kresťanská únia	558882197954288	Facebook	m	male	1	1	1354	270	26	0
Andreas von Brühl	Andreas Sebastian Graf Von Brühl 	227743204230314	Facebook	m	male	2	1	1343	0	133	0
SMER - SD Turčianské Teplice	SMER - SD	2823338504405783	Facebook	m	male	3	1	1342	0	133	0
Leeds Green Party	Central & Outer Leeds Green Party	161057677319663	Facebook	m	male	2	1	1338	0	153	0
Zarabiajwdomu	Piotr Adrian Tyrkalski	1725825690853452	Facebook	m	male	3	1	1325	0	30	0
Antonio Brunetto	Antonio Brunetto	1906734892742698	Facebook	m	male	2	1	1314	0	130	0
Steven Matheï	CD&V	118068899059774	Facebook	m	male	3	1	1303	0	129	0
Jesper Kamp Nielsen	Jesper Kamp Nielsen	137192416471991	Facebook	m	male	2	1	1294	0	17	0
Sverigedemokraterna Norrtelje	Sverigedemokraterna Norrtelje	231584306927975	Facebook	m	male	2	1	1289	0	11	0
Greenock & Inverclyde SNP	Mark Saunders	642335515864888	Facebook	m	male	2	1	1287	0	147	0
CDU Kreisverband Ahrweiler	CDU Kreisverband Ahrweiler	400923533270421	Facebook	m	male	2	1	1284	0	127	0
Charlotte Green	Jens-Ole Hesel	1895601153841380	Facebook	m	male	1	1	1280	256	17	3
Grégory Vidal	Grégory Vidal	347251118652585	Facebook	m	male	2	1	1276	0	126	0
Jack Gebhard - Mayor of Morpeth	Jack Gebhard	106346843584832	Facebook	m	male	2	1	1273	0	146	0
Malachy Hand - FF Local Election Candidate for South Roscommon	Hand Malachy	949185501928800	Facebook	m	male	2	1	1270	0	125	0
SPD Eimsbüttel	SPD Hamburg	251214968313715	Facebook	m	male	2	1	1247	0	123	0
CDU Grafschaft	CDU Grafschaft	124943844303250	Facebook	m	male	2	1	1239	0	122	0
Per fortuna sono bianco	Maurizio Chierici	1698573850469214	Facebook	m	male	2	1	1235	0	122	0
MalnateSostenibile	Lista civica Malnate Sostenibile	397809613568460	Facebook	m	male	2	1	1233	0	122	0
Bündnis 90/Die Grünen Anhalt-Bitterfeld	BÜNDNIS 90/DIE GRÜNEN Kreisverband Anhalt-Bitterfeld	409153932473503	Facebook	m	male	2	1	1232	0	122	0
Dina Raabjerg - Kandidat til EU - En jysk stemme	Myrup Dina Hoff	262868500820455	Facebook	m	male	2	1	1232	0	16	0
Signe Munk	Munk Signe	350242375125258	Facebook	m	male	1	1	1224	245	3	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	m	male	2	1	1211	242	23	0
Bengasi Battisti	Carla Gambale	1234886286582199	Facebook	m	male	2	1	1206	0	119	0
Jacob Høfler	Høfler Jacob Juel	205247329953919	Facebook	m	male	2	1	1205	0	15	0
Jusos Freiburg	Jusos Freiburg	452121134820659	Facebook	m	male	2	1	1200	0	118	0
Stefano Passarini	Stefano Passarini	573828172688916	Facebook	m	male	2	1	1194	0	118	0
Eurooppalainen Suomi ry	Eurooppalainen Suomi ry	163903613685550	Facebook	m	male	2	1	1194	0	118	0
Stop Korki na Bałuckiego		204126866871498	Facebook	m	male	2	1	1191	0	27	0
Magyar Kereszténydemokrata Szövetség	Magyar Kereszténydemokrata Szövetség	124771041038345	Facebook	m	male	2	1	1186	0	117	0
Maria Johansson Liberalerna	Johansson Maria Birgitta	200983887194604	Facebook	m	male	2	1	1182	0	10	0
Kati Piri	PvdA	254626848046622	Facebook	m	male	2	1	1166	0	115	0
Sebastian Mylsted-Schenstrøm - Venstre, Næstved	Mylsted-Schenstrøm Sebastian	437813842938863	Facebook	m	male	2	1	1166	0	15	0
Bündnis 90 / Die Grünen Kreisverband Ortenau	Domenic Markus Preukschas	195589923029	Facebook	m	male	2	1	1156	0	114	0
Heidi Bank	Heidi Farsoe Bank	1912736882278358	Facebook	m	male	2	1	1147	0	15	0
Dominika Chorosińska	Komitet Wyborczy Prawo i Sprawiedliwość	580557092422382	Facebook	m	male	1	1	1145	229	5	0
PNL Mures	EUROPA DNS	143378845861681	Facebook	m	male	2	1	1135	0	23	0
Christel Schaldemose	Christel Schaldemose	424159230945271	Facebook	m	male	2	1	1131	0	15	0
Sam O'Connor - Balbriggan & Skerries	O'Connor Samuel Simon	1002067016657679	Facebook	m	male	3	1	1131	0	112	0
Koen Geens	CD&V	294055357407926	Facebook	m	male	2	1	1114	0	110	0
Lucas Zukunft	Zukunft Lucas Emil	458380827831211	Facebook	m	male	2	1	1113	0	14	0
Offida Solidarietà e Democrazia	Luigi Massa	210831259107734	Facebook	m	male	2	1	1112	0	110	0
Orla Kelly	Orla Kelly	284729489119670	Facebook	m	male	3	1	1095	0	108	0
Wolność - częstochowskie	KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY	836715293340164	Facebook	m	male	2	1	1092	0	25	0
Søren Valgreen Knudsen - Folketingskandidat	Knudsen Soren Valgreen	1727075740642843	Facebook	m	male	1	1	1090	218	14	2
Rick Ulbricht	Rick Ulbricht 	256973711149074	Facebook	m	male	2	1	1090	0	108	0
SMER - SD Žarnovica	SMER - SD	349213355780190	Facebook	m	male	2	1	1068	0	105	0
Susanne Zimmer - Alternativet	Zimmer Susanne	332103627167661	Facebook	m	male	4	1	1065	0	14	0
Groen	Groen	84920854319	Facebook	m	male	2	1	1061	0	105	0
Fiona Nolan Fianna Fáil	Sweeney Simon Martin	2220109951652114	Facebook	m	male	2	1	1058	0	104	0
Kristdemokraterna i Marks kommun	Hermansson Per-Olof Ingvar	511527222310641	Facebook	m	male	2	1	1049	0	9	0
Plaid Cymru Montgomeryshire / Maldwyn	Plaid Cymru Maldwyn 	407476889268616	Facebook	m	male	2	1	1046	0	120	0
Llibertat Llucmajor	Alexandro Gaffar	332236716900076	Facebook	m	male	2	1	1046	0	103	0
CDU Mein Altensteig	CDU-Stadtverband Altensteig	2605830436157588	Facebook	m	male	2	1	1030	0	102	0
AStA Uni Köln	AStA Uni Köln	175396302507817	Facebook	m	male	1	1	1020	204	20	0
Daniel Marinac		191781881583981	Facebook	m	male	2	1	1014	0	89	0
Branislav Škripek	Kresťanská únia	498701220263973	Facebook	m	male	1	1	1010	202	20	0
VVD Leidschendam-Voorburg	VVD Leidschendam-Voorburg	498944610134140	Facebook	m	male	2	1	1009	0	100	0
Jesús Santos	Podemos	1262476947185382	Facebook	m	male	2	1	1003	0	99	0
Voxpop Analysis	Ιωάννης Απόστολος Σκλίας	126822114784105	Facebook	m	male	1	1	999	0	99	0
De Liberalisten	Jorick Werkhoven	193566098045383	Facebook	m	male	1	1	999	0	99	0
Liste Teilhabe und Inklusion	Liste Teilhabe und Inklusion	788622944854002	Facebook	m	male	1	1	999	0	99	0
Compromís per Novelda	Compromís	661474610630519	Facebook	m	male	2	1	998	0	98	0
Rivivere Borgo con Sunil Pellanda Sindaco	Sunil Pellanda	592540437929912	Facebook	m	male	2	1	996	0	98	0
Cllr Darren Byford - Horbury & South Ossett - Ward 8	Darren Byford	1675627896042124	Facebook	m	male	3	1	988	0	113	0
Jarosław Wałęsa	KKW Koalicja Europejska PO PSL SLD N Zieloni	433052760111334	Facebook	m	male	2	1	986	0	22	0
Cormac MacGowan	Mac Gowan Cormac	2224427621206563	Facebook	m	male	2	1	982	0	97	0
USR Vaslui	Uniunea Salvați România	526411640878009	Facebook	m	male	2	1	964	0	20	0
Errico Di Tillio - Anno Zero	Errico Di Tillio	418744215339376	Facebook	m	male	2	1	962	0	95	0
David Lega	Kristdemokraterna	251829904829983	Facebook	m	male	2	1	960	0	8	0
lunaslatexx	Berkers Julia Floor	1275687902594977	Facebook	m	male	1	1	960	0	95	0
Matthias Paul - Ihr Bürgermeisterkandidat für Burgdorf	Matthias Paul	587171618465873	Facebook	m	male	2	1	952	0	94	0
Lancaster Green Councillors	Lancaster Green Councillors	482280301926914	Facebook	m	male	2	1	945	0	108	0
Αριστερή Πρωτοβουλία Γλυφάδας - με την αριστερά της ρήξης & της ανατροπής	Παναγιωτης Βασιλακης	271036136394392	Facebook	m	male	2	1	942	0	93	0
Andrea Magnone	Andrea Magnone	371238803484196	Facebook	m	male	2	1	938	0	93	0
Kristdemokraterna i Örebro län	Cesar Eje Alexander	430535663641398	Facebook	m	male	2	1	938	0	8	0
MiglioriAmo Fidenza	Daniele Aiello	704187586308052	Facebook	m	male	2	1	934	0	92	0
Marcin Bosacki	KWW Koalicja Europejska PO PSL SLD .N Zieloni	325783984956664	Facebook	m	male	2	1	920	0	21	0
Svensk Tidskrift	Svensk Tidskrift	268608766607208	Facebook	m	male	1	1	915	0	8	0
Kathrine Olldag	Olldag Kathrine	810476755802044	Facebook	m	male	2	1	894	0	11	0
Θάλεια Μπρέντα - Υποψήφια Ευρωβουλευτής	Αικατερινη Γκιαλη	2481134885232513	Facebook	m	male	1	1	888	0	88	0
Knut Lunks Freie Wählervereinigung Heidelberg e.V.	Knut Henke Lunks	367647217180459	Facebook	m	male	1	1	878	0	87	0
Hanne Bjørn-Klausen, Det Konservative Folkeparti	Bjorn Hanne Bonderup	796255540533364	Facebook	m	male	2	1	877	0	11	0
Podemos San Fernando de Henares	Podemos	918662134832058	Facebook	m	male	2	1	865	0	85	0
Vaslui pentru integritate		264022660693842	Facebook	m	male	1	1	864	0	18	0
Freie Liste Magstadt		368994383874827	Facebook	m	male	1	1	856	0	84	0
Kreitler-Sas Máté	Kreitler-Sas Máté	1499582216806964	Facebook	m	male	1	1	849	0	1	0
Podem Morvedre	PODEMOS.	249370875231775	Facebook	m	male	2	1	849	0	84	0
OrlandoMagazine.it	Mirco Negri	175566843236682	Facebook	m	male	1	1	848	0	84	0
Keinen Millimeter	Michael Dorner	356665748284436	Facebook	m	male	3	1	847	0	83	0
Europa Terra Nostra	Europa Terra Nostra e.V.	273074413028074	Facebook	m	male	1	1	840	0	83	0
Gunner Poulsen SF	Poulsen Gunner Kjerulf 	355083705048259	Facebook	m	male	1	1	839	0	11	0
Alternativet	Alternativet	676061179094769	Facebook	m	male	2	1	831	0	11	0
Mathieu Bihet	Mathieu BIHET	189423617853111	Facebook	m	male	1	1	831	0	82	0
Δημοκρατικό Κόμμα	Μανωλης Κυριακου	293704380825571	Facebook	m	male	1	1	829	0	82	0
Alessandra Senatore	Domenico Campeglia	668311250269031	Facebook	m	male	1	1	826	0	81	0
Loving Europe 2	Terence Brotheridge	999682533550783	Facebook	m	male	1	1	826	0	94	0
Evi Robert voor Europa	Robert Evi Melanie	277540613176324	Facebook	m	male	1	1	825	0	81	0
Δρόσος Α. Δημήτριος - Υποψήφιος Ευρωβουλευτής ΜέΡΑ25	Δημητριος Δροσος	255454748717785	Facebook	m	male	1	1	820	0	81	0
Unidas por Collado Villalba	Unidas Podemos Collado Villalba	2292665334345095	Facebook	m	male	2	1	819	0	81	0
I Love EU	Terence Brotheridge	396013737832767	Facebook	m	male	1	1	817	0	93	0
Pieter-Jan Verhoye	Verhoye Pieter-Jan	300513937202082	Facebook	m	male	1	1	815	0	80	0
Georgia Ferris KD EU-Kandidat	Ferris Georgia Minnie Anna	407374246718043	Facebook	m	male	1	1	814	0	7	0
Karsten Hilse	Karsten Hilse 	358099231236311	Facebook	m	male	1	1	813	0	80	0
Doprava	DOPRAVA	184971192157634	Facebook	m	male	1	1	809	0	80	0
Ελένη Γαζή - υποψήφια ευρωβουλευτής ΑΚΚΕΛ	Dimitrios Pechlivanidis	2260431744198537	Facebook	m	male	1	1	808	0	80	0
Flavio Tosi - Verona	Flavio Tosi	438871629962518	Facebook	m	male	1	1	807	0	79	0
Junge Union Mannheim	Junge Union Mannheim	403423809690190	Facebook	m	male	2	1	801	0	79	0
Natalie Eggermont	PVDA	415595709204858	Facebook	m	male	1	1	799	0	79	0
Bernhard Daldrup		392079271343256	Facebook	m	male	1	1	799	0	79	0
Anders Rehnberg till Europaparlamentet	Rehnberg Anders John Henry	362678667854817	Facebook	m	male	1	1	798	0	7	0
Tom McNeil	Thomas Benjamin Mcneil	1799561767025031	Facebook	m	male	1	1	794	0	91	0
VOX España		467127060059387	Facebook	m	male	1	1	794	0	78	0
Rosaria Talarico - Candidata Parlamento europeo - Elezioni europee 2019	Rosaria Talarico	612175085913846	Facebook	m	male	1	1	794	0	78	0
ANO, máme rádi Olomouc	wecreate media	240004189482300	Facebook	m	male	1	1	794	0	3	0
Gutenberg Unbound	Gutenberg Unbound (apolitical apparel and accessories web-store)	2189982847933458	Facebook	m	male	1	1	793	0	91	0
QdN Qualcosa di Napoli	Angela Pascale	375975729177114	Facebook	m	male	1	1	792	0	78	0
Southampton Green Party	Joseph  William Cox	347038758816735	Facebook	m	male	1	1	788	0	90	0
Roland Theis	CDU Saar	792165517819607	Facebook	m	male	1	1	788	0	78	0
Alexander Hannes	CSU Kreisverband Regen	287380818788155	Facebook	m	male	1	1	785	0	77	0
CDU Lübeck	Carsten Grohmann	380533325350911	Facebook	m	male	1	1	784	0	77	0
Partei der Humanisten Bremen	Axel Börold	1477347775705985	Facebook	m	male	1	1	779	0	77	0
Open Bocconi PD	Roberto Biondini	280672612632082	Facebook	m	male	1	1	772	0	76	0
KPÖ PLUS Salzburg	KPÖ PLUS	548091638575123	Facebook	m	male	1	1	771	0	76	0
FDP NRW	FDP NRW	282800387209	Facebook	m	male	1	1	770	0	76	0
Troels Ravn	Ravn Troels	526616710705073	Facebook	m	male	1	1	768	0	10	0
Corinna Miazga	Corinna Miazga	1720472504912063	Facebook	m	male	1	1	766	0	75	0
SPD Berlin	SPD Berlin	134137749971478	Facebook	m	male	1	1	764	0	75	0
PD Ottava Circoscrizione VR	Giuseppe Merlin	2246774735559915	Facebook	m	male	1	1	762	0	75	0
Δημήτρης Καπούνης - Πρόεδρος ΕΑΣ Νάξου - Υποψήφιος Ευρωβουλευτης ΚΙΝΑΛ	Georgios Sergis 	2130414487259313	Facebook	m	male	1	1	762	0	75	0
Παναγιώτης Καγκελάρης - Υποψήφιος Ευρωβουλευτής ΜέΡΑ25	Panayotis Cangelaris	387601332029624	Facebook	m	male	1	1	762	0	75	0
Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	m	male	1	1	762	0	75	0
Olli-Pekka Nyberg	NYBERG OLLI-PEKKA	291483185114189	Facebook	m	male	1	1	758	0	75	0
Carsten Krehl - ÖDP	Carsten Günter Helmut Krehl	253247298424946	Facebook	m	male	1	1	754	0	74	0
AfD Hamburg-Bergedorf	Eugen Seiler 	179649492694260	Facebook	m	male	1	1	752	0	74	0
KDMaria	Nilsson Anna Maria	250279129252623	Facebook	m	male	1	1	749	0	6	0
Sébastien Dewailly	Sébastien Dewailly	347034845930735	Facebook	m	male	1	1	748	0	74	0
Stijn De Roo	De Roo Stijn Emiel E	251722678703408	Facebook	m	male	1	1	748	0	74	0
Sebastian Heinel - FDP	Sebastian Heinel	2786523878032361	Facebook	m	male	1	1	744	0	73	0
Claudio Fochi consigliere M5S	Claudio Fochi	509365529239515	Facebook	m	male	1	1	743	0	73	0
Eva B Arnesson - KD	Eva B Arnesson - KD	297923747637590	Facebook	m	male	1	1	743	0	6	0
Luke Crowley-Holland	CROWLEY-HOLLAND LUKE	404745130303486	Facebook	m	male	1	1	739	0	73	0
Marcela Valkova	Valkova Marcela	810377005974686	Facebook	m	male	1	1	735	0	72	0
Kristdemokraterna i Dalarna	Kristdemokraterna Dalarna	321670347944266	Facebook	m	male	1	1	735	0	34	6
Folketingskandidat - Claus Bøgh Svenningsen	Svenningsen Claus Bogh	1392451360871381	Facebook	m	male	1	1	734	0	9	0
Optimiste pour Bruxelles	MR - Mouvement Réformateur	570826640096148	Facebook	m	male	2	1	733	0	72	0
Vänsterpartiet Skåne	Vänsterpartiet Skåne	111566022258925	Facebook	m	male	2	1	733	0	6	0
Martin Hohmann, MdB	Martin Hohmann	1942497819398764	Facebook	m	male	1	1	731	0	72	0
Jong N-VA Regio Waregem	De Waele Glen	242316996585154	Facebook	m	male	1	1	731	0	72	0
Lega Giovani X Municipio		1967992106558586	Facebook	m	male	1	1	730	0	72	0
Alternative für Deutschland Kreisverband Rhein - Pfalz - Kreis		1190983027642287	Facebook	m	male	1	1	728	0	72	0
Μανώλης Βέμης	Εμμανουηλ Βεμης	395239811075145	Facebook	m	male	1	1	728	0	72	0
VBE NRW	Verband Bildung und Erziehung NRW e.V.	337954219575798	Facebook	m	male	2	1	727	0	72	0
Κατερίνα Παπακώστα-Σιδηροπούλου	Evangelia Palaiokosta	565487000137386	Facebook	m	male	1	1	724	0	71	0
AfD Kreisverband Wittenberg	Anne Grünschneder	1409546049300997	Facebook	m	male	1	1	723	0	71	0
Národní Noviny	Hrubon Rudolf	267806570729225	Facebook	m	male	1	1	720	0	2	0
Franc Hočevar	Socialni demokrati (SD)	314250359445858	Facebook	m	male	1	1	719	0	71	0
Kristdemokraterna Lysekil	Kristdemokraterna	347568685423907	Facebook	m	male	1	1	719	0	6	0
AfD Fraktion Darmstadt	AfD-Darmstadt-Fraktion	1287910941236600	Facebook	m	male	1	1	712	0	70	0
Vlaams Belang Jabbeke	Vlaams Belang Jabbeke	400158513505219	Facebook	m	male	1	1	711	0	70	0
Joanna Szałata - Wybory 2019	Andrzej Ostrowski	337862966919194	Facebook	m	male	2	1	710	0	16	0
Kristdemokraterna på Orust	Kristdemokraterna	159407334910426	Facebook	m	male	1	1	710	0	6	0
Common Sense	Peter Mercieca	144274229676499	Facebook	m	male	1	1	710	0	70	0
Giovani Democratici provincia di Modena	Giovani Democratici provincia di Modena	78729426026	Facebook	m	male	1	1	710	0	70	0
Ecolo au coeur du changement - Province de Liège	Ecolo - province de Liège 	580163825784309	Facebook	m	male	1	1	705	0	69	0
Octopus Montage	Octopus Montage	1602128833418754	Facebook	m	male	1	1	704	0	80	0
Landhotel Tannenhof***S		110369589038456	Facebook	m	male	1	1	703	0	69	0
Bündnis 90/Die Grünen Kreisverband Barnim	Torsten Eckart Wiebke	2095662597197606	Facebook	m	male	1	1	703	0	69	0
Jan De Volder	CD&V	250105722223585	Facebook	m	male	1	1	697	0	69	0
Cinzia Rubertelli Sindaco	Prati Andrea mandatario elettorale di Rubertelli Cinzia	1409656025962989	Facebook	m	male	1	1	695	0	68	0
Dr. Hagen Brauer	Dr. Hagen Brauer	2028232547252504	Facebook	m	male	1	1	694	0	68	0
Jussi Mäkipelto - Eurovaaliehdokas 105 - Liberaalipuolue	Makipel To Jussi Markus	1057558317751103	Facebook	m	male	1	1	694	0	68	0
Podemos Molina de Segura	Podemos Molina de Segura	199656166909680	Facebook	m	male	2	1	694	0	68	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		Georgia Constantinou Panayiotou	270213387069072	Facebook	m	male	1	1	693	0	68	0
Ljubica Jelušič	Socialni demokrati (SD)	400257777082904	Facebook	m	male	1	1	693	0	68	0
Yildiz Akdogan	Yildiz Akdogan	181106225260438	Facebook	m	male	1	1	691	0	9	0
Moderata Ungdomsförbundet	Moderata Ungdomsförbundet	139375052786521	Facebook	m	male	1	1	689	0	31	6
SPD-Unterbezirk Landkreis Harburg	SPD-Landkreis Harburg	131320197513529	Facebook	m	male	1	1	688	0	68	0
E.U. Thinking: Deal + Dover	cttee of E.U.Thinking: Deal + Dover	1174824375881755	Facebook	m	male	1	1	687	0	78	0
CDU Lohmar	CDU Lohmar	870550286426379	Facebook	m	male	1	1	686	0	68	0
Jens Bennarend 4 Europe	Jens Bennarend 	607719632994986	Facebook	m	male	1	1	686	0	67	0
VVD Alphen a/d Rijn	Leenaerts Bas M	473422542679870	Facebook	m	male	1	1	685	0	67	0
Maric politik	Marić Maria Charlotta	389748451834422	Facebook	m	male	1	1	683	0	6	0
SPD Leutenbach	Pierre Orthen	1410718009143557	Facebook	m	male	1	1	683	0	67	0
Christoforos Boutsikakis - Χριστόφορος Μπουτσικάκης	Christoforos Emmanouil Boutsikakis	1960918037457211	Facebook	m	male	1	1	683	0	67	0
Perth4Europe	Susannah Clare Rae	1050896375014974	Facebook	m	male	1	1	681	0	78	0
Νέα Ελληνική Ορμή	Evangelia Palaiokosta	314073952467513	Facebook	m	male	1	1	681	0	67	0
Ciudadanos	Ciudadanos	74078667754	Facebook	m	male	1	1	681	0	67	0
Sanja Radolović	Radolovic Sanja	508755779649081	Facebook	m	male	1	1	680	0	67	0
Antonio Sacchi candidato consigliere comunale	Antonio Sacchi	1579919362232744	Facebook	m	male	1	1	677	0	67	0
Juliane Steinmüller	Anne Juliane Steinmüller	1933244040136196	Facebook	m	male	1	1	676	0	67	0
studietid	#studietid	637235366608588	Facebook	m	male	1	1	674	0	6	0
Solutions Énergétiques de France		146021859351766	Facebook	m	male	1	1	673	0	66	0
Vincent De Wolf	Vincent Gilles De Wolf	399983396831282	Facebook	m	male	1	1	673	0	66	0
UKIP Bishop Auckland	ALAN JOJ'Y BREEZE	185015221854196	Facebook	m	male	1	1	671	0	77	0
Kristdemokraterna Halland	Ferris Georgia Minnie Anna	727605503925235	Facebook	m	male	1	1	670	0	6	0
Gerald Loacker	Gerald Loacker	457682787636207	Facebook	m	male	1	1	669	0	66	0
Graziano Frigeri Blog	Graziano Frigeri	102686153435265	Facebook	m	male	1	1	669	0	66	0
Matteo Melato - Lega Reggio Emilia	Matteo Melato 	539466976169977	Facebook	m	male	1	1	669	0	66	0
Jakob Thiemann i Europaparlamentet	Thiemann Jakob Hojfeldt	1987954044580914	Facebook	m	male	1	1	669	0	44	8
Junge Liberale JuLis Erfurt	Junge Liberale (JuLis) Erfurt	347832572265719	Facebook	m	male	1	1	669	0	66	0
Magyar Fórum - Maďarské fórum	Simon Zsolt	522186401540084	Facebook	m	male	1	1	668	0	66	0
VIKES Viestintä ja kehitys -säätiö	Viestintä ja kehitys -säätiö	381290523932	Facebook	m	male	1	1	667	0	66	0
Birgit Sippel	Birgit Sippel	319398621464329	Facebook	m	male	1	1	666	0	66	0
Energiewirtschaft einfach	Carsten Eckart 	2314352768828496	Facebook	m	male	1	1	665	0	65	0
KD Sigtuna	Makris Jessica Therese	2063183643940247	Facebook	m	male	1	1	665	0	6	0
Liberalerna Malmö	Karlson Christoffer Johan	109988009048564	Facebook	m	male	1	1	662	0	6	0
Michael Aastrup Jensen	Jensen Michael Aastrup	389665107805619	Facebook	m	male	1	1	659	0	8	0
Jusos Salzkotten	SPD Ortsverein Salzkotten	172069852836309	Facebook	m	male	1	1	657	0	65	0
Evgenij Renke	Evgenij Renke	1338595192842451	Facebook	m	male	1	1	655	0	64	0
Paul Cordy	Nieuw-Vlaamse Alliantie	650813488672073	Facebook	m	male	1	1	655	0	64	0
VVD Tytsjerksteradiel		971443309666536	Facebook	m	male	1	1	653	0	64	0
Green & Co Accountants and Tax Advisors	Katie Ann Marie Williams	262456550465824	Facebook	m	male	1	1	652	0	74	0
Carmarthenshire Liberal Democrats	Christopher David W Passmore	585876841564510	Facebook	m	male	1	1	651	0	74	0
Kristdemokraterna Falkenberg	Ferris Georgia Minnie Anna	184270554952699	Facebook	m	male	1	1	651	0	30	6
Pennini Paolo	Paolo Pennini	2308895076058232	Facebook	m	male	1	1	650	0	64	0
Vlaams Belang Jongeren	Vlaams Belang Jongeren	203903005659	Facebook	m	male	1	1	649	0	64	0
N-VA Mol	N-VA Mol	293016180727875	Facebook	m	male	1	1	649	0	64	0
Paola Sardella per Montesilvano	Paola Sardella	391653771685610	Facebook	m	male	1	1	647	0	64	0
Juhász Szabolcs	Jobbik Magyarországért Mozgalom	1836494733099371	Facebook	m	male	1	1	646	0	0	0
Rikke Lauritsen - SF	Lauritsen Rikke	471801563226188	Facebook	m	male	1	1	646	0	8	0
Patryk Jaki	KW Prawo i Sprawiedliwość	199877710116314	Facebook	m	male	1	1	646	0	14	0
Nye Borgerlige i Skive		568131236968749	Facebook	m	male	1	1	646	0	8	0
Sien Vandevelde	Vandevelde Sien Natalie S	1716420288443469	Facebook	m	male	1	1	645	0	63	0
Grüne Jugend Augsburg	Grüne Jugend Augsburg	102909819848567	Facebook	m	male	2	1	644	0	63	0
Sławomir Zawiślak - Poseł Naszej Ziemi	GRAFTET Michał Teterycz	175489039166522	Facebook	m	male	1	1	643	0	14	0
Candice Vanhecke	Abou Jahjah Dyab	583228032160687	Facebook	m	male	2	1	642	0	63	0
Marc Loewenstein	Marco Loewenstein	664636000270959	Facebook	m	male	1	1	642	0	63	0
Socialdemokraterna i Borås	Socialdemokraterna i Borås	104604012928735	Facebook	m	male	1	1	642	0	5	0
Anna Azzopardi	Ann Marie Azzopardi	380497969456408	Facebook	m	male	1	1	641	0	63	0
EuropaVerde - Comitato VDA Possibile	Fabio Protasoni	1072259289458677	Facebook	m	male	1	1	640	0	63	0
Red Party of Scotland	Red Party of Scotland	405070253350573	Facebook	m	male	1	1	640	0	73	0
Riccardo Meloni	Riccardo Meloni	2296269550654817	Facebook	m	male	1	1	640	0	63	0
Sarah Jones MP - Standing Up for Croydon	Sarah Jones MP	130987447098320	Facebook	m	male	1	1	639	0	73	0
Lars Klingbeil	Lars Klingbeil	355456486093	Facebook	m	male	1	1	637	0	63	0
Christophe Calis	Calis Christophe Koenraad R.	2396791870539800	Facebook	m	male	1	1	635	0	63	0
Sverigedemokraterna Östergötland	Svensson Jan Hubert	386410271448008	Facebook	m	male	1	1	635	0	5	0
MUDr. Gabriela Pecková - TOP 09	Vondryska Jan	113755299053	Facebook	m	male	1	1	635	0	2	0
ALDE - Partidul Alianta Liberalilor si Democratilor Constanta	Dumio	1573385822939865	Facebook	m	male	1	1	634	0	13	0
Unabhängige Liste Furtwangen	Reinhard Paul Hübner	212149755662884	Facebook	m	male	1	1	633	0	62	0
Maurice Hoogeveen	Hoogeveen Willem M	577556976024596	Facebook	m	male	1	1	631	0	62	0
Mick Keller - Liberal Alliance	Mick Alexander Keller	184347308564575	Facebook	m	male	1	1	630	0	8	0
Christian Zoll	Vorarlberger Volkspartei	601419393620184	Facebook	m	male	1	1	630	0	62	0
Mairéad Farrell - Sinn Féin	Farrell Mairead	213927028776676	Facebook	m	male	1	1	626	0	62	0
NEOS Niederösterreich	NEOS Niederösterreich	441223455916739	Facebook	m	male	1	1	626	0	62	0
Asseri Kinnunen	Kinnunen Henri Asseri	1159967857373678	Facebook	m	male	1	1	624	0	61	0
Yasmine Kherbache - volksvertegenwoordiger	Sp.a Antwerpen	189145821274552	Facebook	m	male	1	1	624	0	61	0
