advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Centerpartiet Västerbotten	Andersson Ase Amandah	281642088439	Facebook	u	unknown	1	1	14	0	0	0
Aidan Farrelly Social Democrats	Farrelly Aidan	1907649435989003	Facebook	u	unknown	1	1	14	0	1	0
Sorino X Noale Briana Cappelletta Moniego	Alvise Trevisan	382323875934326	Facebook	u	unknown	1	1	14	2	0	0
Äänioikeus.fi		753565071658403	Facebook	u	unknown	1	1	14	2	0	0
Vänsterpartiet Skåne	Vänsterpartiet Skåne	111566022258925	Facebook	u	unknown	1	1	14	0	0	0
USR Hațeg	Uniunea Salvați România - USR	426799654422553	Facebook	u	unknown	1	1	14	2	0	0
Daniele Tromboni M5S candidato al Parlamento Europeo	Daniele Tromboni	1772378256414400	Facebook	u	unknown	1	1	14	2	0	0
AfD Fraktion Darmstadt	AfD-Darmstadt-Fraktion	1287910941236600	Facebook	u	unknown	1	1	14	0	1	0
SABA Relief & Development Foundation	SABA Relief	401629983213392	Facebook	u	unknown	1	1	14	2	0	0
Camisano Cambia	Giuseppe Maio	568531166547381	Facebook	u	unknown	1	1	14	2	0	0
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	u	unknown	1	1	14	2	0	0
Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	u	unknown	1	1	14	7	0	0
Gorka Urtaran	EAJ-PNV	300674273455291	Facebook	u	unknown	1	1	14	2	0	0
Vittorio Barazzotto	Daniele Ghisio	463077060416998	Facebook	u	unknown	1	1	14	2	0	0
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	u	unknown	1	1	13	2	0	0
Österreichische Gesellschaft für Europapolitik	Österreichische Gesellschaft für Europapolitik	290449626693	Facebook	u	unknown	3	1	13	1	0	0
Empoli Ecologista per Beatrice Cioni sindaco	Giuseppe Pluchino	1323687517793993	Facebook	u	unknown	1	1	13	2	0	0
AfD Stuttgart	AfD Stuttgart	1224202144262985	Facebook	u	unknown	1	1	13	2	0	0
Dansk Vegetarisk Forening - DVF	Dansk Vegetarisk Forening - DVF	138978072648	Facebook	u	unknown	1	1	13	0	0	0
Christel Schaldemose	Christel Schaldemose	424159230945271	Facebook	u	unknown	2	1	13	0	0	0
Bianca Verrillo	Bianca Verrillo	597101660767723	Facebook	u	unknown	1	1	13	2	0	0
Matthias Paul - Ihr Bürgermeisterkandidat für Burgdorf	Matthias Paul	587171618465873	Facebook	u	unknown	1	1	13	0	1	0
Tommaso Grassi	Tommaso Grassi	152990974745578	Facebook	u	unknown	1	1	13	2	0	0
Bekir Kablan	Kablan Bekir Emre	650745248703181	Facebook	u	unknown	1	1	13	2	0	0
Area Rieti	Felice Costini	1657823274462372	Facebook	u	unknown	1	1	13	2	0	0
Bündnis 90/Die Grünen Dortmund	Bündnis 90/Die Grünen Kreisverband Dortmund	1760904514159207	Facebook	u	unknown	1	1	13	2	0	0
Agrupación Municipal PSOE Huelva	Agrupación Municipal PSOE Huelva	372909479493645	Facebook	u	unknown	2	1	13	2	0	0
Dott. Angelo Baldinelli	Angelo Baldinelli 	1174383546076988	Facebook	u	unknown	2	1	13	2	0	0
SMER - SD Rimavská Sobota	SMER - SD	440895260043999	Facebook	u	unknown	3	1	13	1	0	0
Kommunistiska Partiet Göteborg	Kommunistiska Partiet Göteborg	355113523668	Facebook	u	unknown	1	1	13	0	0	0
SPD Oberspreewald-Lausitz	Alexander Krüger	236968340096641	Facebook	u	unknown	2	1	13	2	0	0
Common Sense	Peter Mercieca	144274229676499	Facebook	u	unknown	1	1	13	0	1	0
N-VA Temse	N-VA Temse	157739524296696	Facebook	u	unknown	1	1	13	2	0	0
Herczeg Tamás	Nagy Sándor	292787761246129	Facebook	u	unknown	1	1	13	2	0	0
Puyalón de Cuchas	Puyalon de Cuchas	265047063604121	Facebook	u	unknown	1	1	13	2	0	0
Νικόλας Παπαδόπουλος	Μανωλης Κυριακου	998046016880140	Facebook	u	unknown	1	1	13	0	1	0
Miquel Noguer	Partit Demòcrata	894210980661764	Facebook	u	unknown	1	1	13	2	0	0
Ipswich Region	Region Media Ltd	2075147492755843	Facebook	u	unknown	1	1	13	0	1	0
Anders Rehnberg till Europaparlamentet	Rehnberg Anders John Henry	362678667854817	Facebook	u	unknown	1	1	13	0	0	0
Kate O'Connell TD	O'Connell Kate	203442726495682	Facebook	u	unknown	1	1	13	0	1	0
Krzysztof Hetman	Krzysztof Hetman KKW Koalicja Europejska PO PSL SLD .N Zieloni	1607487699534202	Facebook	u	unknown	2	1	12	0	0	0
Dreapta Liberală - DL	Dreapta Liberala	1881461575305499	Facebook	u	unknown	2	1	12	2	0	0
Jens Bennarend 4 Europe	Jens Bennarend 	607719632994986	Facebook	u	unknown	1	1	12	0	1	0
Catia Degli Esposti Sindaco	Catia Degli Esposti	438647399606160	Facebook	u	unknown	1	1	12	2	0	0
Ecolo au coeur du changement - Province de Liège	Ecolo - province de Liège 	580163825784309	Facebook	u	unknown	1	1	12	0	1	0
Kristian Hegaard	Hegaard Kristian Wurtz	309352049198824	Facebook	u	unknown	3	1	12	0	0	0
Centrosinistra per Sinalunga con Edo Zacchei Sindaco	Partito Democratico Siena	629810123784822	Facebook	u	unknown	1	1	12	2	0	0
Marcela Valkova	Valkova Marcela	810377005974686	Facebook	u	unknown	1	1	12	0	1	0
Marc Loewenstein	Marco Loewenstein	664636000270959	Facebook	u	unknown	1	1	12	0	1	0
KPÖ Graz	KPÖ Graz	167792116901542	Facebook	u	unknown	1	1	12	0	1	0
SMER - SD Veľký Krtíš	SMER - SD	549243152271627	Facebook	u	unknown	2	1	12	2	0	0
Political Capital (HU)	Political Capital (HU)	115230488549915	Facebook	u	unknown	1	1	12	2	0	0
Lista Cittadini Savignano	Lista dei Cittadini Insieme per Savignano	172357643136863	Facebook	u	unknown	1	1	12	2	0	0
Jimmy Bastings	Bastings Jimmy Anna Hubertus	2262432790696805	Facebook	u	unknown	1	1	12	2	0	0
Steven Matheï	CD&V	118068899059774	Facebook	u	unknown	2	1	12	0	1	0
Optimiste pour Bruxelles	MR - Mouvement Réformateur	570826640096148	Facebook	u	unknown	2	1	12	0	1	0
CDU Brüssel-Belgien	CDU-Auslandsverband Brüssel-Belgien	498837460204117	Facebook	u	unknown	3	1	12	0	1	0
Civica Asolo - Edoardo Bernini Sindaco	Edoardo Bernini	423376741559971	Facebook	u	unknown	3	1	12	2	0	0
Kristdemokraterna på Orust	Kristdemokraterna	159407334910426	Facebook	u	unknown	1	1	12	0	0	0
Ábel Ravasz	Ábel Ravasz	978554185546219	Facebook	u	unknown	2	1	12	1	0	0
Zbigniew Kuźmiuk	Przemysław Balmowski 	286259248181285	Facebook	u	unknown	2	1	12	4	0	0
Kristdemokraterna i Ulricehamn	Kristdemokraterna i Ulricehamn	204903883423715	Facebook	u	unknown	1	1	12	0	0	0
Priama Demokracia	Priama Demokracia	654142781268532	Facebook	u	unknown	2	1	12	2	0	0
SMER - SD Vranov nad Topľou	SMER - SD	2150790008547264	Facebook	u	unknown	2	1	12	2	0	0
BÜNDNIS 90/DIE GRÜNEN Schleswig-Holstein	BÜNDNIS 90/DIE GRÜNEN Schleswig-Holstein	1608463192727453	Facebook	u	unknown	1	1	12	2	0	0
Evolution Vehicle Leasing	Neal Christopher Glass	460432784693049	Facebook	u	unknown	1	1	12	2	0	0
Mario Pozzi	Mario Pozzi	1863868990388556	Facebook	u	unknown	1	1	12	2	0	0
Tabib Malcolm Paul Galea	Malcolm Paul Galea	558899981162708	Facebook	u	unknown	1	1	12	2	0	0
CentroDestra per Calvisano Formentini Sindaco	Francesco Ghidini 	1260229147468988	Facebook	u	unknown	2	1	12	2	0	0
Peter Gysbrechts	Neys Tom	363197027117917	Facebook	u	unknown	1	1	12	2	0	0
studietid	#studietid	637235366608588	Facebook	u	unknown	1	1	12	0	0	0
Diakonie Schleswig-Holstein	Diakonie Schleswig-Holstein	197647650755276	Facebook	u	unknown	1	1	12	0	1	0
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	u	unknown	2	1	12	2	0	0
Sarah Jones MP - Standing Up for Croydon	Sarah Jones MP	130987447098320	Facebook	u	unknown	1	1	12	0	1	0
ВМРО Горна Оряховица		245988949432379	Facebook	u	unknown	1	1	12	0	1	0
Mairéad Farrell - Sinn Féin	Farrell Mairead	213927028776676	Facebook	u	unknown	1	1	11	0	1	0
Koen Geens	CD&V	294055357407926	Facebook	u	unknown	1	1	11	0	1	0
Henrik Sass Larsen	Socialdemokratiet	530069377053107	Facebook	u	unknown	1	1	11	0	0	0
Camilla Kampmann	Kampmann Camila	1071071099585942	Facebook	u	unknown	1	1	11	0	0	0
Patryk Fajdek	KW Wiosna Roberta Biedronia	396085477167186	Facebook	u	unknown	2	1	11	0	0	0
Offida Solidarietà e Democrazia	Luigi Massa	210831259107734	Facebook	u	unknown	1	1	11	0	1	0
Andrea Delmastro	Davide Eugenio Zappalà	74110200741	Facebook	u	unknown	1	1	11	2	0	0
Romilda Baldacchino Zarb	Romilda Baldacchino Zarb	295310111175191	Facebook	u	unknown	1	1	11	0	1	0
SMER - SD Snina	SMER - SD	184271430510	Facebook	u	unknown	2	1	11	2	0	0
Fabrizio Puppo - Il tuo Sindaco	Fabrizio Puppo	2682574781968867	Facebook	u	unknown	2	1	11	1	0	0
SMER - SD Revúca	SMER - SD	2216039445116710	Facebook	u	unknown	4	1	11	0	1	0
Georgia Ferris KD EU-Kandidat	Ferris Georgia Minnie Anna	407374246718043	Facebook	u	unknown	1	1	11	0	0	0
Beckha Doyle - Social Democrat for Scarriff & Killaloe	Beckha Doyle For Scarriff Killaloe	286051255266972	Facebook	u	unknown	1	1	11	0	1	0
Angelo Attaguile	Angelo Attaguile	1549325232064602	Facebook	u	unknown	2	1	11	2	0	0
CDU Rhein-Hunsrück	CDU Rhein-Hunsrück	253060498157297	Facebook	u	unknown	1	1	11	2	0	0
Burány Sándor	Párbeszéd Magyarországért	739883629458065	Facebook	u	unknown	1	1	11	5	0	0
ĽUBOŠ BLAHA	ĽUBOŠ BLAHA	2047997592105476	Facebook	u	unknown	1	1	11	2	0	0
Shanklin Conservatives	Shanklin Conservatives	1894117177585611	Facebook	u	unknown	1	1	11	0	1	0
SPD Dresden-West	SPD Ortsverein Dresden-West	164123927360388	Facebook	u	unknown	1	1	11	2	0	0
Primaries Lliçà d'Amunt	Lliçà per la República	2225135660883578	Facebook	u	unknown	1	1	11	0	1	0
Unidas por Collado Villalba	Unidas Podemos Collado Villalba	2292665334345095	Facebook	u	unknown	1	1	11	0	1	0
Christoforos Boutsikakis - Χριστόφορος Μπουτσικάκης	Christoforos Emmanouil Boutsikakis	1960918037457211	Facebook	u	unknown	1	1	11	0	1	0
Folketingskandidat - Claus Bøgh Svenningsen	Svenningsen Claus Bogh	1392451360871381	Facebook	u	unknown	1	1	11	0	0	0
Μάκης Παπαδόπουλος - Ο Τόπος Της Ζωής Μας	Μάκης Παπαδόπουλος	1433780063507247	Facebook	u	unknown	1	1	11	2	0	0
Svensk Tidskrift	Svensk Tidskrift	268608766607208	Facebook	u	unknown	1	1	11	0	0	0
Marco Racca	Marco Racca	1568071770119902	Facebook	u	unknown	4	1	10	0	1	0
Pieter-Jan Verhoye	Verhoye Pieter-Jan	300513937202082	Facebook	u	unknown	1	1	10	0	1	0
Orla Kelly	Orla Kelly	284729489119670	Facebook	u	unknown	2	1	10	0	1	0
Matias Eduardo DIAZ Crescitelli	Matias Eduardo Diaz Crescitelli	166286387478761	Facebook	u	unknown	3	1	10	0	1	0
Paolo Siani	Paolo Siani	1821913614485612	Facebook	u	unknown	1	1	10	2	0	0
Simona Baldassarre	Simona Baldassarre	407861879769918	Facebook	u	unknown	2	1	10	2	0	0
Grüne Frankenthal	Bündnis 90/Die Grünen Kreisverband Frankenthal	1890824571150959	Facebook	u	unknown	1	1	10	0	1	0
AfD Ortsverband der großen Kreisstadt Neustadt bei Coburg	Michael Ernst Höpflinger	190646111623375	Facebook	u	unknown	2	1	10	0	0	0
Άσπα Γοσποδίνη - Υποψήφια Ευρωβουλευτής Κινήματος Αλλαγής	Άσπα Γοσποδίνη	566613627164683	Facebook	u	unknown	1	1	10	2	0	0
Stefano Passarini	Stefano Passarini	573828172688916	Facebook	u	unknown	2	1	10	0	1	0
Cesena2024	Cesena2024	593948501059981	Facebook	u	unknown	1	1	10	2	0	0
Andrea Massari	Comitato Andrea Massari sindaco	1430893473831083	Facebook	u	unknown	2	1	10	0	1	0
Harrach Péter	Országgyűlés Hivatala KDNP frakció	206160682739388	Facebook	u	unknown	3	1	10	1	0	0
BARBARA MATERA	Barbara Matera	78020429052	Facebook	u	unknown	1	1	10	2	0	0
Pascal Badziong	Pascal Badziong	1414539822143557	Facebook	u	unknown	2	1	10	1	0	0
Theberton & Eastbridge Action Group on Sizewell - TEAGS	Theberton & Eastbridge Action Group on Sizewell (TEAGS)	474263022674218	Facebook	u	unknown	1	1	10	0	1	0
Sebastian Mylsted-Schenstrøm - Venstre, Næstved	Mylsted-Schenstrøm Sebastian	437813842938863	Facebook	u	unknown	1	1	10	0	0	0
Bündnis 90 / Die Grünen Kreisverband Ortenau	Domenic Markus Preukschas	195589923029	Facebook	u	unknown	2	1	10	0	1	0
Kristdemokraterna i Marks kommun	Hermansson Per-Olof Ingvar	511527222310641	Facebook	u	unknown	1	1	10	0	0	0
Lucas Zukunft	Zukunft Lucas Emil	458380827831211	Facebook	u	unknown	2	1	10	0	0	0
Kristdemokraterna Göteborg	Kristdemokraterna Göteborg	1139097292843761	Facebook	u	unknown	1	1	10	0	0	0
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	u	unknown	1	1	10	2	0	0
Rick Ulbricht	Rick Ulbricht 	256973711149074	Facebook	u	unknown	1	1	10	0	1	0
MalnateSostenibile	Lista civica Malnate Sostenibile	397809613568460	Facebook	u	unknown	2	1	10	0	1	0
Concetta Maestrini	Concetta Maestrini	798253917216096	Facebook	u	unknown	1	1	10	5	0	0
Monika Beňová	 Švec František	253595649968	Facebook	u	unknown	2	1	10	0	1	0
Jubilee+	Jubilee+	438366662862174	Facebook	u	unknown	1	1	10	0	1	0
PD Palo del Colle	Gabriella Sasso	1578164322435113	Facebook	u	unknown	1	1	10	2	0	0
Graue Panther wählen	Rudolf Görg 	2014695908579485	Facebook	u	unknown	1	1	10	2	0	0
PS Móstoles	PS Móstoles	328021943957505	Facebook	u	unknown	3	1	10	0	0	0
Arianna Verucci Candidata Europee 2019	Arianna Verucci	351797152405843	Facebook	u	unknown	1	1	9	0	0	0
Maroš Šefčovič	SMER - SD	245361515516655	Facebook	u	unknown	1	1	9	1	0	0
Beata Mazurek	KW Prawo i Sprawiedliwość	564941230235866	Facebook	u	unknown	1	1	9	1	0	0
Cormac MacGowan	Mac Gowan Cormac	2224427621206563	Facebook	u	unknown	1	1	9	0	0	0
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		Georgia Constantinou Panayiotou	270213387069072	Facebook	u	unknown	1	1	9	0	0	0
Francesca Gambarini	Annarita Cacciamani 	1473558732874837	Facebook	u	unknown	2	1	9	0	0	0
Giovanni Paolo Bernini	Luca Perrone	2387532191477889	Facebook	u	unknown	4	1	9	0	0	0
Jusos Freiburg	Jusos Freiburg	452121134820659	Facebook	u	unknown	1	1	9	0	0	0
Matteo Gagliasso	Matteo Gagliasso	1546887325441954	Facebook	u	unknown	2	1	9	1	0	0
Malik Azmani	Malik Azmani	1734459723547461	Facebook	u	unknown	1	1	9	5	0	0
Abram Ward Labour Party	Alan Darbyshire	1750015101892170	Facebook	u	unknown	1	1	9	0	1	0
SMER - SD Banská Štiavnica	SMER - SD	328362754514551	Facebook	u	unknown	2	1	9	1	0	0
Antal Lóránt	Diversity Advertising	490181697757865	Facebook	u	unknown	1	1	9	1	0	0
Pietro Fiocchi	Pietro Fiocchi	877595239247631	Facebook	u	unknown	1	1	9	1	0	0
Michael Nedersøe - Dansk Folkeparti	Nedersøe Michael Kim Bladt	1448006052123626	Facebook	u	unknown	1	1	9	0	0	0
Calenzano Futura	Simone Bolognesi	597646537327558	Facebook	u	unknown	1	1	9	1	0	0
Eva B Arnesson - KD	Eva B Arnesson - KD	297923747637590	Facebook	u	unknown	1	1	9	0	0	0
Μεγάλη Ελλάδα / Megali Ellada	Eleftherios Demetriou	401156360637381	Facebook	u	unknown	1	1	9	1	0	0
Iulian Lorincz	Uniunea Salvați România - USR	924354934394338	Facebook	u	unknown	1	1	9	1	0	0
Bündnis 90 / Die Grünen Thüringen	BÜNDNIS 90/DIE GRÜNEN Thüringen	445962318752667	Facebook	u	unknown	1	1	9	0	0	0
Agnese Villere Eiropas Parlamenta kandidāte	Jaunā konservatīvā partija	1086674038184163	Facebook	u	unknown	1	1	9	1	0	0
Christian Zoll	Vorarlberger Volkspartei	601419393620184	Facebook	u	unknown	1	1	9	0	0	0
Davide Ganapini	Davide Ganapini 	132753476889678	Facebook	u	unknown	1	1	9	1	0	0
Gianluca Festa	Gianluca Festa	1414627525508278	Facebook	u	unknown	1	1	9	1	0	0
bagru GRAS boku	bagru*GRAS*boku	110449662370582	Facebook	u	unknown	1	1	9	0	0	0
Zuzana Csadyová	Most-Híd (Híd-Most)	298887710803466	Facebook	u	unknown	1	1	9	4	0	0
Davide Montrucchio - Moderati - Elezioni Regione Piemonte 2019	Davide Montrucchio	459608377914093	Facebook	u	unknown	1	1	8	1	0	0
Αφροδίτη Μπλέτα-Afroditi Bleta	Afroditi Bleta	565688613941809	Facebook	u	unknown	1	1	8	0	0	0
Podemos Valdemoro	Podemos	2295459857184660	Facebook	u	unknown	1	1	8	0	0	0
UKIP Bishop Auckland	ALAN JOJ'Y BREEZE	185015221854196	Facebook	u	unknown	1	1	8	0	0	0
Joan Ribó	Compromís	136302299749630	Facebook	u	unknown	1	1	8	0	0	0
Bert Maertens	N-VA	230657213955622	Facebook	u	unknown	1	1	8	1	0	0
Tom McNeil	Thomas Benjamin Mcneil	1799561767025031	Facebook	u	unknown	1	1	8	0	0	0
VVD Leidschendam-Voorburg	VVD Leidschendam-Voorburg	498944610134140	Facebook	u	unknown	2	1	8	0	0	0
Europa Terra Nostra	Europa Terra Nostra e.V.	273074413028074	Facebook	u	unknown	1	1	8	0	0	0
SMER - SD Sobrance	SMER - SD	426072294860879	Facebook	u	unknown	4	1	8	0	0	0
Lia Montalti	Lia Montalti	1490311121245235	Facebook	u	unknown	2	1	8	0	0	0
SPD	SPD	47930567748	Facebook	u	unknown	1	1	8	0	0	0
Declan Burke - Fianna Fáil - Tallaght Central	Burke Declan	666587086733858	Facebook	u	unknown	1	1	8	0	0	0
Gosport Conservatives	Gosport Conservative Association	252502171807508	Facebook	u	unknown	1	1	8	0	0	0
Filippo Castaldini	Filippo Castaldini	1826573307577564	Facebook	u	unknown	1	1	8	1	0	0
Populares Ayamonte	Javier Aparicio	313897392129299	Facebook	u	unknown	1	1	8	4	0	0
Dominika Chorosińska	Komitet Wyborczy Prawo i Sprawiedliwość	580557092422382	Facebook	u	unknown	1	1	8	1	0	0
Δημήτρης Καπούνης - Πρόεδρος ΕΑΣ Νάξου - Υποψήφιος Ευρωβουλευτης ΚΙΝΑΛ	Georgios Sergis 	2130414487259313	Facebook	u	unknown	1	1	8	0	0	0
Konstanty Radziwiłł	Konstanty Radziwiłł	928240283878303	Facebook	u	unknown	1	1	8	1	0	0
Stanisław Żmijan	MarkNeting Sp. z o.o.	436755540466865	Facebook	u	unknown	1	1	8	1	0	0
Charlotte Nordström	Nordstrom Charlotte Astrid	1470292919905819	Facebook	u	unknown	1	1	8	0	0	0
Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	u	unknown	1	1	8	1	0	0
USR Sighetu Marmației	USR Maramureș	166649027305554	Facebook	u	unknown	1	1	8	4	0	0
USR Zalău	Uniunea Salavati Romania Filiala Salaj	260094808237890	Facebook	u	unknown	1	1	8	4	0	0
Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	u	unknown	1	1	8	4	0	0
Jusos Püttlingen	Lars Klein	120694711361929	Facebook	u	unknown	1	1	8	1	0	0
Todoran Adrian	Deputat Adrian Todoran	378450619599004	Facebook	u	unknown	1	1	8	1	0	0
Marlene Harpsøe	Engelhardt Lars	759667427415169	Facebook	u	unknown	1	1	8	0	0	0
CDU Altona	CDU Kreisverband Altona/Elbvororte	619070778260499	Facebook	u	unknown	1	1	8	1	0	0
Sebastian Kaleta	KW Prawo i Sprawiedliwość	1643686859194259	Facebook	u	unknown	1	1	8	4	0	0
Doprava	DOPRAVA	184971192157634	Facebook	u	unknown	1	1	7	0	0	0
Norbert Hofer	FPÖ	1650580648552563	Facebook	u	unknown	1	1	7	1	0	0
PSOE Getafe	PSOE Getafe	466283470091128	Facebook	u	unknown	1	1	7	0	0	0
Esquerra d'Amposta	Esquerra Republicana	716042308461017	Facebook	u	unknown	1	1	7	0	0	0
Luigi Pantisano	Luigi Pantisano	1006758069529993	Facebook	u	unknown	1	1	7	0	0	0
Silla en Democracia	Silla en Democràcia - Podemos	745713098877772	Facebook	u	unknown	1	1	7	0	0	0
Radu Mihaiu	Mihaiu Radu-Nicolae	689386518104305	Facebook	u	unknown	1	1	7	1	0	0
CDU Kreisverband Germersheim	CDU Kreisverband Germersheim	326178750781527	Facebook	u	unknown	1	1	7	0	0	0
USR Petroșani	Uniunea Salvați România - USR	1624764627827202	Facebook	u	unknown	1	1	7	1	0	0
Vlaams Belang Bilzen	Vlaams Belang	1796765513978532	Facebook	u	unknown	1	1	7	1	0	0
Verdi Firenze	VERDI FIRENZE	237052423729117	Facebook	u	unknown	1	1	7	1	0	0
Podem Morvedre	PODEMOS.	249370875231775	Facebook	u	unknown	2	1	7	0	0	0
Peter Westermann	Westermann Peter	26531882197	Facebook	u	unknown	1	1	7	0	0	0
Asseri Kinnunen	Kinnunen Henri Asseri	1159967857373678	Facebook	u	unknown	1	1	7	0	0	0
Psoe de Montoro	Psoe Montoro	298791370226491	Facebook	u	unknown	4	1	7	0	0	0
Arci Torino	Arci Torino	1521404598105232	Facebook	u	unknown	1	1	7	0	0	0
VVD Alphen a/d Rijn	Leenaerts Bas M	473422542679870	Facebook	u	unknown	1	1	7	0	0	0
FDP Worms	FDP Worms	423656078410758	Facebook	u	unknown	1	1	7	1	0	0
Gunner Poulsen SF	Poulsen Gunner Kjerulf 	355083705048259	Facebook	u	unknown	1	1	7	0	0	0
Menichetti e Chelli. candidati al consiglio comunale di Pontedera.		2245613075704962	Facebook	u	unknown	1	1	7	0	0	0
KPÖ PLUS Salzburg	KPÖ PLUS	548091638575123	Facebook	u	unknown	1	1	7	0	0	0
SMER - SD Tvrdošín	SMER - SD	876354922715345	Facebook	u	unknown	2	1	7	0	0	0
Grüne Jugend Augsburg	Grüne Jugend Augsburg	102909819848567	Facebook	u	unknown	1	1	7	0	0	0
Ulderica Mennella Candidata M5S Europee 2019	Ulderica Mennella	625269920909140	Facebook	u	unknown	1	1	7	1	0	0
Hydrogene Technologies Hungary	Nagy Tamás	406305670209771	Facebook	u	unknown	2	1	7	1	0	0
knopi41	Hendrik Knop	410145443134612	Facebook	u	unknown	1	1	7	0	0	0
Braňo Gigac	Gigac Branislav	1293379587429941	Facebook	u	unknown	1	1	7	1	0	0
Moderaterna i Östergötland	Moderaterna i Östergötland	435489349877161	Facebook	u	unknown	1	1	7	0	0	0
Filippo Occhipinti - Europee 2019 Sicilia e Sardegna	Francesco Anzelmo	367806660496884	Facebook	u	unknown	1	1	7	1	0	0
Miljöpartiet de Gröna i Sundbyberg	Miljöpartiet Sundbyberg	107104919328517	Facebook	u	unknown	1	1	7	0	0	0
Anticapitalistas Región de Murcia	Anticapitalistas Región de Murcia	414037395418648	Facebook	u	unknown	1	1	7	1	0	0
Polkorrekt		345406462731106	Facebook	u	unknown	2	1	7	1	0	0
ANO, máme rádi Olomouc	wecreate media	240004189482300	Facebook	u	unknown	1	1	7	0	0	0
Juliane Steinmüller	Anne Juliane Steinmüller	1933244040136196	Facebook	u	unknown	1	1	7	0	0	0
Green & Co Accountants and Tax Advisors	Katie Ann Marie Williams	262456550465824	Facebook	u	unknown	1	1	7	0	0	0
Sammy Mahdi	Mahdi Sammy	1947077568914353	Facebook	u	unknown	1	1	7	1	0	0
Daan De Veuster	De Veuster Daan Jozef D	1753693034925883	Facebook	u	unknown	1	1	7	1	0	0
Insieme per Montefiore	Insieme per Montefiore	935704169936444	Facebook	u	unknown	1	1	6	0	0	0
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	u	unknown	2	1	6	1	0	0
Fabio Amendolara	Fabio Amendolara	122191987831675	Facebook	u	unknown	2	1	6	0	0	0
Δρόσος Α. Δημήτριος - Υποψήφιος Ευρωβουλευτής ΜέΡΑ25	Δημητριος Δροσος	255454748717785	Facebook	u	unknown	1	1	6	0	0	0
Νέα Ελληνική Ορμή	Evangelia Palaiokosta	314073952467513	Facebook	u	unknown	1	1	6	0	0	0
Roberto Bazzarello	Roberto Bazzarello	281871691915011	Facebook	u	unknown	1	1	6	0	0	0
PODEM Llucmajor	Eduardo Eugenio Zúñiga Solari	1414978035452905	Facebook	u	unknown	1	1	6	0	0	0
Miljöpartiet de gröna region Kalmar	Miljöpartiet de gröna Kalmar län	161091964101674	Facebook	u	unknown	1	1	6	0	0	0
GRÜNE im Landkreis FREISING	Bündnis 90/Die Grünen Kreisverband Freising	419905770448	Facebook	u	unknown	1	1	6	0	0	0
ALDE BACĂU - Partidul Alianța Liberalilor și Democraților	Partidul Alianța Liberalilor și Democraților - ALDE	535445976897124	Facebook	u	unknown	1	1	6	3	0	0
Cinzia Pettoni	 Cinzia Pettoni 	2357999221079856	Facebook	u	unknown	1	1	6	1	0	0
Benoît Dispa	Benoit Bruno E.Dispa	738567722908916	Facebook	u	unknown	1	1	6	0	0	0
Kristdemokraterna Halland	Ferris Georgia Minnie Anna	727605503925235	Facebook	u	unknown	1	1	6	0	0	0
Lorenzo Rizzo	Lorenzo Rizzo 	2209384219127782	Facebook	u	unknown	1	1	6	0	0	0
Paweł Bejda	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	587380481330698	Facebook	u	unknown	1	1	6	3	0	0
Mathieu Bihet	Mathieu BIHET	189423617853111	Facebook	u	unknown	1	1	6	0	0	0
Janika Takatalo	Takatalo Janika Emmi Kristiina	1380023342235751	Facebook	u	unknown	1	1	6	0	0	0
Anna Azzopardi	Ann Marie Azzopardi	380497969456408	Facebook	u	unknown	1	1	6	0	0	0
Steffen Beckmann AfD	Steffen Beckmann	2242760109144391	Facebook	u	unknown	1	1	6	1	0	0
Jacques Michel Bloi - VVD #13 voor Europa	Bloi Jacques M	1435938086636544	Facebook	u	unknown	1	1	6	1	0	0
Emil Forslund - Politiker	Forslund Emil Jonathan	629056647456278	Facebook	u	unknown	1	1	6	0	0	0
Ελεύθερη Στερεά	Andreas Voulgaris	436882700404941	Facebook	u	unknown	1	1	6	0	0	0
Eduardo Maria Piccirilli - candidato elezioni europee 2019	Eduardo Maria Piccirilli	2210084055756696	Facebook	u	unknown	1	1	6	1	0	0
MH TIMES	MINCULEASA CLAUDIU-NICOLAE	559977200816313	Facebook	u	unknown	2	1	6	1	0	0
Lista civica Stabilitá e Futuro - Giustino Bello Sindaco	Sandra Bianciotto	2125079321116134	Facebook	u	unknown	1	1	6	1	0	0
SMER - SD Stará Ľubovňa	SMER - SD	623632421096729	Facebook	u	unknown	2	1	6	1	0	0
